,County,Year,State,QUANTITY,MME,Deaths
106,COSHOCTON,2007,OH,5067.0,7726.932243862535,
107,COSHOCTON,2008,OH,5253.0,7157.146838362552,
108,COSHOCTON,2009,OH,5692.0,7532.21660250005,
109,COSHOCTON,2010,OH,6647.0,8836.56463500005,
110,COSHOCTON,2011,OH,7311.0,9384.518407500107,
111,COSHOCTON,2012,OH,7705.0,9820.061805000074,
112,CRAWFORD,2006,OH,7502.0,12252.027480000144,
113,CRAWFORD,2007,OH,8430.0,12289.331361900147,12.0
114,CRAWFORD,2008,OH,9609.0,13609.273378725156,
115,CRAWFORD,2009,OH,9504.0,14064.32118750012,
116,CRAWFORD,2010,OH,10691.0,13676.64823500014,
117,CRAWFORD,2011,OH,11567.0,13713.989359087698,
118,CRAWFORD,2012,OH,11032.0,12554.135075212705,
119,CUYAHOGA,2006,OH,165314.0,248374.12603413474,183.0
120,CUYAHOGA,2007,OH,189509.0,285130.7698643369,150.0
121,CUYAHOGA,2008,OH,211406.0,316735.349901096,176.0
122,CUYAHOGA,2009,OH,236270.0,367957.44609663286,134.0
123,CUYAHOGA,2010,OH,269693.0,394414.7421516654,180.0
124,CUYAHOGA,2011,OH,279327.0,394182.76028006687,225.0
125,CUYAHOGA,2012,OH,301641.0,376995.95287668786,242.0
126,DARKE,2006,OH,3701.0,6905.578140000062,
127,DARKE,2007,OH,4215.0,7128.159388500079,
128,DARKE,2008,OH,4719.0,7258.868851500086,
129,DARKE,2009,OH,5233.0,8055.049541362636,
130,DARKE,2010,OH,6393.0,9112.894861125167,
131,DARKE,2011,OH,7613.0,9862.61330748772,
132,DARKE,2012,OH,8119.0,9582.859317712671,
133,DEFIANCE,2006,OH,4569.0,7530.825006000066,
134,DEFIANCE,2007,OH,5372.0,8019.790224000117,
135,DEFIANCE,2008,OH,5528.0,7809.181972500104,
136,DEFIANCE,2009,OH,5556.0,7996.178745675116,
137,DEFIANCE,2010,OH,5788.0,8497.490881800122,
138,DEFIANCE,2011,OH,7113.0,9745.544249737666,
139,DEFIANCE,2012,OH,8245.0,10800.135646087663,
140,DELAWARE,2006,OH,28169.0,42474.076026889816,
141,DELAWARE,2007,OH,32984.0,48359.308146715106,11.0
