,County,Year,State,QUANTITY,MME,Deaths
482,HART,2008,GA,7982.0,11074.556793500155,
483,HART,2009,GA,8217.0,12296.336103862619,
484,HART,2010,GA,8235.0,11633.291400000197,
485,HART,2011,GA,9480.0,13391.426074087722,
486,HART,2012,GA,9435.0,12007.82743031273,
487,HEARD,2006,GA,380.0,1032.8392125000014,
488,HEARD,2007,GA,549.0,1358.4615000000038,
489,HEARD,2008,GA,950.0,2239.4678850000046,
490,HEARD,2009,GA,1227.0,2661.389002500006,
491,HEARD,2010,GA,1225.0,2616.417514762505,
492,HEARD,2011,GA,1406.0,3072.9600038625067,
493,HEARD,2012,GA,1112.0,2555.7382500000053,
494,HENRY,2006,GA,24398.0,38097.24957895195,17.0
495,HENRY,2007,GA,28331.0,44744.02472275195,10.0
496,HENRY,2008,GA,30705.0,47665.331420652044,19.0
497,HENRY,2009,GA,36487.0,57436.72016010154,27.0
498,HENRY,2010,GA,40739.0,70250.59940658977,21.0
499,HENRY,2011,GA,50057.0,81436.83070226634,26.0
500,HENRY,2012,GA,56001.0,76409.23508089087,16.0
501,HOUSTON,2006,GA,23119.0,32261.062367089387,
502,HOUSTON,2007,GA,28585.0,38332.58840517753,
503,HOUSTON,2008,GA,32149.0,44371.775722090286,
504,HOUSTON,2009,GA,35890.0,48572.961955464874,
505,HOUSTON,2010,GA,41930.0,58661.75091858953,
506,HOUSTON,2011,GA,47961.0,68624.67195795268,
507,HOUSTON,2012,GA,50693.0,65074.39699908968,
508,IRWIN,2006,GA,674.0,761.7755400000008,
509,IRWIN,2007,GA,625.0,893.4401475000011,
510,IRWIN,2008,GA,652.0,1155.1360650000015,
511,IRWIN,2009,GA,661.0,1012.0572375000022,
512,IRWIN,2010,GA,930.0,1558.541385000005,
513,IRWIN,2011,GA,913.0,1565.819962500005,
514,IRWIN,2012,GA,1179.0,1710.3516525000057,
515,JACKSON,2006,GA,9981.0,12812.362985712829,
516,JACKSON,2007,GA,11652.0,15744.641386062845,
517,JACKSON,2008,GA,12746.0,21542.64214678769,
518,JACKSON,2009,GA,14795.0,27167.430782025287,11.0
519,JACKSON,2010,GA,18588.0,35112.84060179994,
520,JACKSON,2011,GA,20904.0,40138.74581658724,10.0
521,JACKSON,2012,GA,22464.0,42902.74804522485,11.0
522,JASPER,2006,GA,1117.0,1836.0334575000031,
523,JASPER,2007,GA,1359.0,2346.0899550000036,
524,JASPER,2008,GA,1712.0,3010.249062000001,
525,JASPER,2009,GA,1651.0,2751.4648163625075,
526,JASPER,2010,GA,2186.0,3938.6170050000082,
527,JASPER,2011,GA,2260.0,3516.224062500011,
528,JASPER,2012,GA,2348.0,3691.416045000014,
529,JEFF DAVIS,2006,GA,2454.0,3197.612132999988,
530,JEFF DAVIS,2007,GA,2918.0,3496.7048363624863,
531,JEFF DAVIS,2008,GA,3358.0,4085.3265578999994,
532,JEFF DAVIS,2009,GA,3460.0,4498.470424762523,
533,JEFF DAVIS,2010,GA,4299.0,7739.687100675076,
534,JEFF DAVIS,2011,GA,5745.0,13820.130534300111,
535,JEFF DAVIS,2012,GA,5629.0,12265.51753931264,
536,JEFFERSON,2006,GA,3209.0,4767.473793000012,
537,JEFFERSON,2007,GA,2425.0,4064.508116500004,
538,JEFFERSON,2008,GA,2440.0,4015.112952500004,
539,JEFFERSON,2009,GA,2655.0,4543.014690000023,
540,JEFFERSON,2010,GA,3350.0,5818.780878862545,
541,JEFFERSON,2011,GA,4384.0,8458.950270112586,
542,JEFFERSON,2012,GA,4901.0,8648.115814087632,
543,JENKINS,2006,GA,1219.0,2176.268340000002,
544,JENKINS,2007,GA,1153.0,1964.5942755000024,
545,JENKINS,2008,GA,1222.0,2288.014927500006,
546,JENKINS,2009,GA,1217.0,1956.2424375000048,
547,JENKINS,2010,GA,1678.0,2533.6706925000067,
548,JENKINS,2011,GA,1779.0,2910.970755000015,
549,JENKINS,2012,GA,1924.0,3143.3681625000204,
550,JOHNSON,2006,GA,1007.0,1587.3047175000013,
551,JOHNSON,2007,GA,1175.0,2149.062204000005,
552,JOHNSON,2008,GA,1071.0,1779.7752210000035,
553,JOHNSON,2009,GA,1038.0,1680.0282975000027,
554,JOHNSON,2010,GA,1347.0,2264.2201500000033,
555,JOHNSON,2011,GA,1297.0,2311.122817500007,
556,JOHNSON,2012,GA,1347.0,2295.079657500006,
557,JONES,2006,GA,2003.0,2561.929399087504,
558,JONES,2007,GA,2151.0,3099.8036765875036,
559,JONES,2008,GA,2785.0,4622.041185225013,
560,JONES,2009,GA,3402.0,6092.83965885004,
561,JONES,2010,GA,4033.0,8052.204257025066,
562,JONES,2011,GA,4050.0,8155.025165662561,
563,JONES,2012,GA,4078.0,7927.674407700079,
564,LAMAR,2006,GA,1652.0,2418.094406,
565,LAMAR,2007,GA,2142.0,3403.186341500004,
566,LAMAR,2008,GA,2358.0,3927.247600000008,
567,LAMAR,2009,GA,2705.0,4476.585570000018,
568,LAMAR,2010,GA,3183.0,5158.814979862541,
569,LAMAR,2011,GA,3691.0,5900.327928862562,
570,LAMAR,2012,GA,3991.0,5607.657645000049,
571,LANIER,2006,GA,699.0,1711.7354050000015,
572,LANIER,2007,GA,735.0,1613.5585610000003,
573,LANIER,2008,GA,922.0,1655.1745635000048,
574,LANIER,2009,GA,1053.0,1839.8250075000053,
575,LANIER,2010,GA,1158.0,2123.3994900000075,
576,LANIER,2011,GA,1181.0,2455.9480125000096,
577,LANIER,2012,GA,1156.0,2078.6941575000105,
578,LAURENS,2006,GA,13450.0,19345.904752500894,
579,LAURENS,2007,GA,14860.0,22184.48452590088,
580,LAURENS,2008,GA,15561.0,24830.156796575815,
581,LAURENS,2009,GA,15156.0,23876.22266838803,
582,LAURENS,2010,GA,18519.0,28997.264166563215,
583,LAURENS,2011,GA,19954.0,30367.203890888224,
584,LAURENS,2012,GA,20245.0,32343.588973837865,
585,LEE,2006,GA,834.0,1091.5354500000044,
586,LEE,2007,GA,1012.0,1354.5731700000022,
587,LEE,2008,GA,1079.0,1489.5292913625062,
588,LEE,2009,GA,1342.0,1678.699207500002,
589,LEE,2010,GA,1474.0,1697.7578625000021,
590,LEE,2011,GA,2351.0,3322.4614050000105,
591,LEE,2012,GA,3042.0,4526.186317725013,
592,LIBERTY,2006,GA,4591.0,4391.264294999998,
593,LIBERTY,2007,GA,5359.0,5859.982584000075,
594,LIBERTY,2008,GA,6218.0,6851.420642362622,
595,LIBERTY,2009,GA,6665.0,7281.087843862604,
596,LIBERTY,2010,GA,7801.0,9553.121467500176,
597,LIBERTY,2011,GA,8923.0,11787.538260000143,
598,LIBERTY,2012,GA,8921.0,12729.412800000164,
599,LINCOLN,2006,GA,5550.0,1521.4727549999993,
600,LINCOLN,2007,GA,5968.0,1652.9011559999997,
601,LINCOLN,2008,GA,582.0,1878.090900000002,
602,LINCOLN,2009,GA,667.0,2053.8586124999983,
603,LINCOLN,2010,GA,865.0,2481.028350000005,
604,LINCOLN,2011,GA,851.0,2361.338325000006,
605,LINCOLN,2012,GA,854.0,2388.305251125009,
606,LONG,2006,GA,416.0,486.60228749999925,
607,LONG,2007,GA,548.0,600.3608580000003,
608,LONG,2008,GA,622.0,857.5448925000022,
609,LONG,2009,GA,621.0,990.1371000000033,
610,LONG,2010,GA,917.0,1613.7128025000068,
611,LONG,2011,GA,847.0,1547.4876075000045,
612,LONG,2012,GA,841.0,1995.9483300000047,
613,LOWNDES,2006,GA,17610.0,19503.797543363413,
614,LOWNDES,2007,GA,19569.0,23655.470876626023,
615,LOWNDES,2008,GA,22260.0,30144.94068890132,
616,LOWNDES,2009,GA,27370.0,32582.370945113307,
617,LOWNDES,2010,GA,32079.0,36384.20911953863,
618,LOWNDES,2011,GA,35159.0,43439.7602559008,
619,LOWNDES,2012,GA,40357.0,46025.0405552265,
620,LUMPKIN,2006,GA,3090.0,3244.0825699999923,
621,LUMPKIN,2007,GA,3954.0,4226.5922269999965,
622,LUMPKIN,2008,GA,4410.0,4347.629990000003,
623,LUMPKIN,2009,GA,4864.0,4817.369501587518,
624,LUMPKIN,2010,GA,5543.0,6068.949690000053,
625,LUMPKIN,2011,GA,6271.0,7648.011352500106,
626,LUMPKIN,2012,GA,6377.0,8761.737682500107,
627,MACON,2006,GA,1881.0,3507.058279125001,
628,MACON,2007,GA,2048.0,3518.601584062505,
629,MACON,2008,GA,2085.0,4021.102611112509,
630,MACON,2009,GA,1981.0,4013.6454656625147,
631,MACON,2010,GA,2368.0,5172.060714750036,
632,MACON,2011,GA,2201.0,4317.220452712529,
633,MACON,2012,GA,2576.0,5015.073567937549,
634,MADISON,2006,GA,5098.0,8037.40326436255,
635,MADISON,2007,GA,6566.0,10659.215516225064,
636,MADISON,2008,GA,7245.0,12059.85593650021,
637,MADISON,2009,GA,7505.0,12280.08101250016,
638,MADISON,2010,GA,8716.0,14733.683850000221,
639,MADISON,2011,GA,9514.0,15721.538692500211,
640,MADISON,2012,GA,10313.0,17595.403302262777,
641,MARION,2006,GA,277.0,439.3651424999991,
642,MARION,2007,GA,260.0,473.1834749999999,
643,MARION,2008,GA,298.0,427.27979999999945,
644,MARION,2009,GA,314.0,405.60804749999903,
645,MARION,2010,GA,438.0,584.9585999999991,
646,MARION,2011,GA,342.0,488.85181499999896,
647,MARION,2012,GA,91.0,101.78727749999997,
648,MCDUFFIE,2006,GA,6121.0,6269.448067500044,
649,MCDUFFIE,2007,GA,6181.0,7064.847278500054,
650,MCDUFFIE,2008,GA,7096.0,8669.709504000093,
651,MCDUFFIE,2009,GA,7826.0,9201.833550000096,
652,MCDUFFIE,2010,GA,8308.0,10463.412712500098,
653,MCDUFFIE,2011,GA,9399.0,12099.453382500089,
654,MCDUFFIE,2012,GA,9907.0,12336.664230225102,
655,MCINTOSH,2006,GA,2075.0,4216.496617500015,
656,MCINTOSH,2007,GA,2037.0,4059.9806063625156,
657,MCINTOSH,2008,GA,1945.0,4607.686162500021,
658,MCINTOSH,2009,GA,2821.0,7904.74099136253,
659,MCINTOSH,2010,GA,3603.0,10361.740545000068,
660,MCINTOSH,2011,GA,5173.0,14997.546885000093,
661,MCINTOSH,2012,GA,5881.0,15089.76717386254,
662,MERIWETHER,2006,GA,2710.0,3007.1279200000085,
663,MERIWETHER,2007,GA,3203.0,4424.03633000001,
664,MERIWETHER,2008,GA,3544.0,4717.756122500027,
665,MERIWETHER,2009,GA,3790.0,5005.1562825000265,
666,MERIWETHER,2010,GA,4099.0,5493.199980000048,
667,MERIWETHER,2011,GA,4488.0,6123.012892500095,
668,MERIWETHER,2012,GA,4670.0,6426.285180000085,
669,MILLER,2006,GA,713.0,1104.3821625000028,
670,MILLER,2007,GA,906.0,1237.5099825000011,
671,MILLER,2008,GA,1028.0,1216.101637500003,
672,MILLER,2009,GA,1114.0,1469.1342115875034,
673,MILLER,2010,GA,1281.0,1833.3461400000037,
674,MILLER,2011,GA,1367.0,1967.4157875,
675,MILLER,2012,GA,1440.0,2165.005830000001,
676,MITCHELL,2006,GA,3329.0,3091.747274999999,
677,MITCHELL,2007,GA,4022.0,3723.9146877124886,
678,MITCHELL,2008,GA,4059.0,3440.1754574999986,
679,MITCHELL,2009,GA,4541.0,3691.2501827250035,
680,MITCHELL,2010,GA,5392.0,4632.433822500018,
681,MITCHELL,2011,GA,6672.0,5685.760897500053,
682,MITCHELL,2012,GA,7360.0,7357.51636500008,
683,MONROE,2006,GA,2836.0,5680.544412500038,
684,MONROE,2007,GA,3434.0,7362.303488000093,
685,MONROE,2008,GA,3695.0,6888.053486000087,
686,MONROE,2009,GA,4352.0,8126.145048862601,
687,MONROE,2010,GA,5109.0,11252.497170000095,
688,MONROE,2011,GA,5976.0,12838.994197500164,
689,MONROE,2012,GA,5100.0,9489.265080000096,
690,MONTGOMERY,2006,GA,164.0,342.36685799999964,
691,MONTGOMERY,2007,GA,167.0,341.005461,
692,MONTGOMERY,2008,GA,189.0,538.4926124999995,
693,MONTGOMERY,2009,GA,180.0,548.1020999999997,
694,MONTGOMERY,2010,GA,277.0,748.1221499999986,
695,MONTGOMERY,2011,GA,281.0,403.59629999999925,
696,MONTGOMERY,2012,GA,377.0,505.23554999999914,
697,MORGAN,2006,GA,2202.0,3131.258186499991,
698,MORGAN,2007,GA,2521.0,3380.092924724998,
699,MORGAN,2008,GA,2764.0,3776.796814500006,
700,MORGAN,2009,GA,3267.0,4755.486142500035,
701,MORGAN,2010,GA,3798.0,6231.154657725065,
702,MORGAN,2011,GA,3934.0,6454.141290000063,
703,MORGAN,2012,GA,4885.0,8441.299736362607,
704,MURRAY,2006,GA,4792.0,8772.052013225082,
705,MURRAY,2007,GA,6055.0,10175.70716222513,
706,MURRAY,2008,GA,7061.0,12007.073763000222,11.0
707,MURRAY,2009,GA,8199.0,14640.53352750022,
708,MURRAY,2010,GA,8805.0,15191.540336587736,10.0
709,MURRAY,2011,GA,10327.0,16878.405454087813,15.0
710,MURRAY,2012,GA,10695.0,17748.31341386273,10.0
711,MUSCOGEE,2006,GA,34988.0,45567.906151354255,
712,MUSCOGEE,2007,GA,39413.0,54511.314974067594,
713,MUSCOGEE,2008,GA,44748.0,59565.32224318059,11.0
714,MUSCOGEE,2009,GA,48480.0,67729.25354445576,14.0
715,MUSCOGEE,2010,GA,55381.0,81272.51143084475,23.0
716,MUSCOGEE,2011,GA,65958.0,95051.73452385838,21.0
717,MUSCOGEE,2012,GA,85386.0,102999.24256928347,21.0
718,NEWTON,2006,GA,10487.0,15173.728528262665,
719,NEWTON,2007,GA,12810.0,18236.840234687614,10.0
720,NEWTON,2008,GA,15767.0,21061.927350375303,
721,NEWTON,2009,GA,19141.0,26031.82053135038,13.0
722,NEWTON,2010,GA,20062.0,29471.814176587653,
723,NEWTON,2011,GA,21530.0,32922.56415408771,10.0
724,NEWTON,2012,GA,22401.0,31803.023126362692,
725,OCONEE,2006,GA,2373.0,3201.630478000002,
726,OCONEE,2007,GA,3372.0,3983.7260045000085,
727,OCONEE,2008,GA,3941.0,4502.584808362514,
728,OCONEE,2009,GA,4270.0,4967.062833862524,
729,OCONEE,2010,GA,4680.0,6134.70953261252,
730,OCONEE,2011,GA,5188.0,6894.3346202250505,
731,OCONEE,2012,GA,5321.0,6756.681877950054,
732,OGLETHORPE,2006,GA,724.0,1241.7708745000004,
733,OGLETHORPE,2007,GA,1576.0,2210.8848600000024,
734,OGLETHORPE,2008,GA,2126.0,2013.7788675000043,
735,OGLETHORPE,2009,GA,2268.0,2453.4962700000024,
736,OGLETHORPE,2010,GA,2566.0,3034.2298950000013,
737,OGLETHORPE,2011,GA,2487.0,3248.6518575000027,
738,OGLETHORPE,2012,GA,2148.0,3931.3833225000135,
739,PAULDING,2006,GA,15315.0,20442.622767501114,18.0
740,PAULDING,2007,GA,20897.0,29054.78205272661,20.0
741,PAULDING,2008,GA,22739.0,32480.170171726422,18.0
742,PAULDING,2009,GA,26138.0,38467.39592636358,22.0
743,PAULDING,2010,GA,26504.0,43254.62444295104,31.0
744,PAULDING,2011,GA,28137.0,44882.92104761371,19.0
745,PAULDING,2012,GA,27464.0,42966.59392500095,19.0
746,PEACH,2006,GA,3037.0,4040.089724087503,
747,PEACH,2007,GA,3255.0,5125.475937950034,
748,PEACH,2008,GA,3144.0,5077.6629748625355,
749,PEACH,2009,GA,3606.0,6276.608370225039,
750,PEACH,2010,GA,4406.0,8086.613403862581,
751,PEACH,2011,GA,5095.0,8817.943177500136,
752,PEACH,2012,GA,5713.0,9620.321415000106,
753,PICKENS,2006,GA,6220.0,9067.823479500104,
754,PICKENS,2007,GA,7711.0,11553.322602537659,
755,PICKENS,2008,GA,9050.0,12612.074250525258,
756,PICKENS,2009,GA,8820.0,12936.023996775226,
757,PICKENS,2010,GA,9392.0,15193.427919750247,
758,PICKENS,2011,GA,10634.0,17933.01639930035,
759,PICKENS,2012,GA,10866.0,18753.609469087914,
760,PIERCE,2006,GA,3234.0,4953.368176500015,
761,PIERCE,2007,GA,3399.0,5856.79424036252,
762,PIERCE,2008,GA,3395.0,5750.465697000014,
763,PIERCE,2009,GA,3533.0,5805.769929075038,
764,PIERCE,2010,GA,6016.0,12793.703877712649,
765,PIERCE,2011,GA,4945.0,9302.08780136261,
766,PIERCE,2012,GA,4844.0,8372.561231362572,
767,PIKE,2006,GA,1427.0,1817.8588875000016,
768,PIKE,2007,GA,1382.0,1680.244424999999,
769,PIKE,2008,GA,1232.0,1470.8061900000016,
770,PIKE,2009,GA,1213.0,1589.632875000004,
771,PIKE,2010,GA,1369.0,1655.1286875000023,
772,PIKE,2011,GA,1501.0,1912.5216002249995,
773,PIKE,2012,GA,1561.0,2168.2489274999975,
774,POLK,2006,GA,14984.0,20132.68131731303,
775,POLK,2007,GA,18932.0,24624.24877567592,
776,POLK,2008,GA,21448.0,26004.63369686352,
777,POLK,2009,GA,22597.0,26745.46611045089,
778,POLK,2010,GA,23385.0,27923.512676588503,11.0
779,POLK,2011,GA,25142.0,32976.24263250097,
780,POLK,2012,GA,25191.0,30934.11996000082,
781,PULASKI,2006,GA,2919.0,3747.845596362514,
782,PULASKI,2007,GA,3401.0,3976.5501643625225,
783,PULASKI,2008,GA,3805.0,4502.092233862551,
784,PULASKI,2009,GA,4512.0,5248.152199087561,
785,PULASKI,2010,GA,5184.0,6312.872306362608,
786,PULASKI,2011,GA,6079.0,7593.181511362624,
787,PULASKI,2012,GA,6612.0,8624.575278862621,
788,PUTNAM,2006,GA,1976.0,2980.116198,
789,PUTNAM,2007,GA,2322.0,3344.0674253624893,
790,PUTNAM,2008,GA,2878.0,4025.773358362488,
791,PUTNAM,2009,GA,3269.0,4576.153230225019,
792,PUTNAM,2010,GA,3422.0,4901.970795225026,
793,PUTNAM,2011,GA,3801.0,5290.192365450043,
794,PUTNAM,2012,GA,3852.0,5613.472001362535,
795,RABUN,2006,GA,4925.0,7310.533186500059,
796,RABUN,2007,GA,5839.0,8643.056851350084,
797,RABUN,2008,GA,6953.0,10524.799009087596,
798,RABUN,2009,GA,6473.0,11683.348317262653,
799,RABUN,2010,GA,6652.0,11628.199170225113,
800,RABUN,2011,GA,6994.0,12000.33388203765,
801,RABUN,2012,GA,7238.0,12142.440485437677,
802,RANDOLPH,2006,GA,465.0,575.9793554999998,
803,RANDOLPH,2007,GA,606.0,683.067820950001,
804,RANDOLPH,2008,GA,721.0,702.3451868624998,
805,RANDOLPH,2009,GA,965.0,900.268485000002,
806,RANDOLPH,2010,GA,1209.0,958.0746825000045,
807,RANDOLPH,2011,GA,1620.0,1278.0833250000069,
808,RANDOLPH,2012,GA,1422.0,1401.78537750001,
809,RICHMOND,2006,GA,35483.0,44785.93756721473,23.0
810,RICHMOND,2007,GA,41289.0,52950.70822308987,13.0
811,RICHMOND,2008,GA,44427.0,61776.855617214795,16.0
812,RICHMOND,2009,GA,47949.0,67375.71323812692,19.0
813,RICHMOND,2010,GA,55832.0,81258.43528845263,29.0
814,RICHMOND,2011,GA,61717.0,94727.33669610301,21.0
815,RICHMOND,2012,GA,62413.0,99701.89282267846,28.0
816,ROCKDALE,2006,GA,22413.0,22055.746354000483,10.0
817,ROCKDALE,2007,GA,15518.0,22674.44353058805,10.0
818,ROCKDALE,2008,GA,16718.0,24682.722052725898,
819,ROCKDALE,2009,GA,33815.0,30676.692195000687,
820,ROCKDALE,2010,GA,49389.0,39152.597059538166,
821,ROCKDALE,2011,GA,53900.0,45491.458856588564,
822,ROCKDALE,2012,GA,58220.0,47470.54368270076,10.0
823,SCHLEY,2006,GA,167.0,401.58223799999985,
824,SCHLEY,2007,GA,123.0,469.8148094999997,
825,SCHLEY,2008,GA,133.0,476.4996734999992,
826,SCHLEY,2009,GA,151.0,447.2262452249996,
827,SCHLEY,2010,GA,176.0,586.9645874999993,
828,SCHLEY,2011,GA,173.0,491.649799087499,
829,SCHLEY,2012,GA,189.0,345.80291249999937,
830,SCREVEN,2006,GA,1148.0,1694.0432344999988,
831,SCREVEN,2007,GA,1312.0,2250.3380519999955,
832,SCREVEN,2008,GA,1549.0,2730.9872925000004,
833,SCREVEN,2009,GA,1710.0,2651.1773249999997,
834,SCREVEN,2010,GA,1741.0,2688.7638150000093,
835,SCREVEN,2011,GA,2086.0,3104.1248025000145,
836,SCREVEN,2012,GA,2145.0,2995.489076587511,
837,SEMINOLE,2006,GA,1527.0,2312.492695500007,
838,SEMINOLE,2007,GA,1771.0,2490.73424362501,
839,SEMINOLE,2008,GA,1844.0,2698.7038217625104,
840,SEMINOLE,2009,GA,1913.0,2883.6841324875154,
841,SEMINOLE,2010,GA,2098.0,3277.0191121500197,
842,SEMINOLE,2011,GA,2480.0,3653.139897487526,
843,SEMINOLE,2012,GA,2555.0,3518.334761587529,
844,SPALDING,2006,GA,15684.0,19949.46353900044,
845,SPALDING,2007,GA,15192.0,21720.500104400395,
846,SPALDING,2008,GA,15249.0,23327.174857438255,
847,SPALDING,2009,GA,15977.0,24635.156285663103,
848,SPALDING,2010,GA,20792.0,32950.82668770077,
849,SPALDING,2011,GA,21612.0,34956.263273588294,
850,SPALDING,2012,GA,24104.0,34349.64590201333,15.0
851,STEPHENS,2006,GA,10913.0,17370.255829925343,
852,STEPHENS,2007,GA,12960.0,21322.500078937817,
853,STEPHENS,2008,GA,16144.0,24142.19694593798,
854,STEPHENS,2009,GA,18020.0,26117.963727712755,
855,STEPHENS,2010,GA,19237.0,29773.09460295045,
856,STEPHENS,2011,GA,21671.0,36977.64213817541,
857,STEPHENS,2012,GA,19452.0,30549.977037938028,
858,STEWART,2006,GA,398.0,539.8757249999989,
859,STEWART,2007,GA,374.0,609.3922988625,
860,STEWART,2008,GA,374.0,634.1748899999999,
861,STEWART,2009,GA,419.0,850.3953375000017,
862,STEWART,2010,GA,612.0,1185.3874125000032,
863,STEWART,2011,GA,568.0,1288.1846250000024,
864,STEWART,2012,GA,496.0,959.9839127249991,
865,SUMTER,2006,GA,4238.0,4216.249384499973,
866,SUMTER,2007,GA,3276.0,4441.587521625012,
867,SUMTER,2008,GA,3629.0,4738.269365262508,
868,SUMTER,2009,GA,3939.0,5019.432240000024,
869,SUMTER,2010,GA,4565.0,5856.107227500045,
870,SUMTER,2011,GA,5508.0,7420.300815000094,
871,SUMTER,2012,GA,5716.0,7447.961212500083,
872,TALBOT,2006,GA,122.0,191.6218125000001,
873,TALBOT,2011,GA,40.0,26.620199999999993,
874,TATTNALL,2006,GA,2992.0,4909.166124000032,
875,TATTNALL,2007,GA,4176.0,7540.538364000111,
876,TATTNALL,2008,GA,5088.0,9866.718307500123,
877,TATTNALL,2009,GA,5252.0,10431.186705000107,
878,TATTNALL,2010,GA,5684.0,11548.677498862646,
879,TATTNALL,2011,GA,5862.0,10688.306887500117,
880,TATTNALL,2012,GA,6229.0,10844.763172500105,
881,TAYLOR,2006,GA,837.0,2412.8105190000015,
882,TAYLOR,2007,GA,946.0,2459.267960362503,
883,TAYLOR,2008,GA,913.0,2593.67006250001,
884,TAYLOR,2009,GA,890.0,2591.6982375000093,
885,TAYLOR,2010,GA,1439.0,3870.5774550000233,
886,TAYLOR,2011,GA,1299.0,3504.3740550000202,
887,TAYLOR,2012,GA,1539.0,3734.1658650000263,
888,TELFAIR,2006,GA,3124.0,6328.326166162525,
889,TELFAIR,2007,GA,2945.0,5755.375162500021,
890,TELFAIR,2008,GA,3293.0,6236.535607725062,
891,TELFAIR,2009,GA,3179.0,6765.563227500045,
892,TELFAIR,2010,GA,5116.0,13895.573516362594,
893,TELFAIR,2011,GA,6002.0,15090.633258862605,
894,TELFAIR,2012,GA,4191.0,9805.204473862595,
895,TERRELL,2006,GA,387.0,678.5992500000004,
896,TERRELL,2007,GA,380.0,616.7577899999998,
897,TERRELL,2008,GA,394.0,620.4549374999997,
898,TERRELL,2009,GA,528.0,1015.4210625000021,
899,TERRELL,2010,GA,602.0,1082.7360375000026,
900,TERRELL,2011,GA,751.0,1434.2331975000066,
901,TERRELL,2012,GA,914.0,1790.7302250000089,
902,THOMAS,2006,GA,5752.0,6593.51530800006,
903,THOMAS,2007,GA,6562.0,7479.683753175066,
904,THOMAS,2008,GA,6717.0,8643.54203688759,
905,THOMAS,2009,GA,7259.0,8973.985617487604,
906,THOMAS,2010,GA,8634.0,11593.202683950147,
907,THOMAS,2011,GA,9955.0,12562.601151450182,
908,THOMAS,2012,GA,11597.0,14387.645596462691,
909,TIFT,2006,GA,5097.0,7871.740469175068,
910,TIFT,2007,GA,6172.0,9289.768154437588,
911,TIFT,2008,GA,7312.0,10817.795162937564,
912,TIFT,2009,GA,8800.0,12275.77131011262,
913,TIFT,2010,GA,11200.0,15808.29310942522,
914,TIFT,2011,GA,12748.0,17484.167056912724,
915,TIFT,2012,GA,13552.0,19223.16957045016,
916,TOOMBS,2006,GA,7074.0,11944.56394822531,
917,TOOMBS,2007,GA,6606.0,11007.696908362783,
918,TOOMBS,2008,GA,6811.0,11725.750417500261,
919,TOOMBS,2009,GA,7577.0,12429.085965000231,
920,TOOMBS,2010,GA,9357.0,17936.853412500313,
921,TOOMBS,2011,GA,9916.0,18796.781685000333,
922,TOOMBS,2012,GA,8964.0,17636.43669386275,
923,TOWNS,2006,GA,1538.0,2523.9430900000007,
924,TOWNS,2007,GA,1968.0,3295.367141999999,
925,TOWNS,2008,GA,2263.0,4271.669277500006,
926,TOWNS,2009,GA,2429.0,4540.792515000009,
927,TOWNS,2010,GA,2671.0,4718.705880000018,
928,TOWNS,2011,GA,3215.0,5080.413090000037,
929,TOWNS,2012,GA,3707.0,4947.626040000034,
930,TREUTLEN,2006,GA,962.0,1490.9629725000018,
931,TREUTLEN,2007,GA,1077.0,1817.7003500000026,
932,TREUTLEN,2008,GA,1271.0,2328.9646950000074,
933,TREUTLEN,2009,GA,1127.0,2169.5347688625006,
934,TREUTLEN,2010,GA,1743.0,3293.238510675014,
935,TREUTLEN,2011,GA,1652.0,2885.897842500005,
936,TREUTLEN,2012,GA,1651.0,2971.5845475000074,
937,TROUP,2006,GA,8977.0,11997.3438816129,
938,TROUP,2007,GA,9511.0,13120.751691612963,
939,TROUP,2008,GA,11290.0,15024.221757362924,
940,TROUP,2009,GA,13406.0,17585.755951800515,
941,TROUP,2010,GA,14704.0,19304.618601113132,
942,TROUP,2011,GA,16975.0,22081.614444750718,13.0
943,TROUP,2012,GA,20297.0,23619.473650500888,
944,TURNER,2006,GA,1101.0,1595.1928125000031,
945,TURNER,2007,GA,1134.0,1333.4478750000044,
946,TURNER,2008,GA,1106.0,1392.5941875000049,
947,TURNER,2009,GA,1225.0,1490.6049000000066,
948,TURNER,2010,GA,1667.0,2168.567430000008,
949,TURNER,2011,GA,1877.0,2377.929082500008,
950,TURNER,2012,GA,2002.0,2569.8003600000075,
951,TWIGGS,2006,GA,819.0,596.3669249999996,
952,TWIGGS,2007,GA,222.0,326.6612624999997,
953,TWIGGS,2008,GA,217.0,429.7158149999995,
954,TWIGGS,2009,GA,243.0,458.6863874999991,
955,TWIGGS,2010,GA,362.0,692.6722125000007,
956,TWIGGS,2011,GA,386.0,774.622837500001,
957,TWIGGS,2012,GA,454.0,773.7613500000007,
958,UNION,2006,GA,3570.0,5010.636570500016,
959,UNION,2007,GA,4764.0,6228.169928537559,
960,UNION,2008,GA,5229.0,6743.523785587544,
961,UNION,2009,GA,6472.0,7931.874247500077,
962,UNION,2010,GA,7717.0,9584.508213862635,
963,UNION,2011,GA,8384.0,9573.42963750017,
964,UNION,2012,GA,8604.0,10055.756951587648,
965,UPSON,2006,GA,4298.0,7054.6980629500695,
966,UPSON,2007,GA,5679.0,8107.53378048759,
967,UPSON,2008,GA,6717.0,9128.30029976264,
968,UPSON,2009,GA,7096.0,9510.00274953764,
969,UPSON,2010,GA,9139.0,12136.759778400192,
970,UPSON,2011,GA,9310.0,12706.276269075235,
971,UPSON,2012,GA,10137.0,13164.23211431272,
