,County,Year,State,QUANTITY,MME,Deaths
93,GRAYS HARBOR,2008,WA,26508.0,42239.83316722645,12.0
94,GRAYS HARBOR,2009,WA,24293.0,37392.37936998806,16.0
95,GRAYS HARBOR,2010,WA,25078.0,36139.54583272576,
96,GRAYS HARBOR,2011,WA,25868.0,37477.07154476304,1.0
97,GRAYS HARBOR,2012,WA,26625.0,37741.89148931305,11.0
98,ISLAND,2006,WA,11525.0,18187.129706037824,
99,ISLAND,2007,WA,11791.0,18127.659544850296,
100,ISLAND,2008,WA,11900.0,17553.63431808783,
101,ISLAND,2009,WA,11952.0,16537.355793862742,
102,ISLAND,2010,WA,13117.0,17639.589165000354,
103,ISLAND,2011,WA,13811.0,17537.616588862886,
104,ISLAND,2012,WA,14265.0,17654.680604062825,1.0
105,JEFFERSON,2006,WA,3254.0,3589.4644635000104,
106,JEFFERSON,2007,WA,4423.0,4667.226598500028,
107,JEFFERSON,2008,WA,5175.0,5655.645465000064,
108,JEFFERSON,2009,WA,5640.0,6154.809750000048,
109,JEFFERSON,2010,WA,6108.0,6794.232480000069,
110,JEFFERSON,2011,WA,6374.0,7374.590816587584,
111,JEFFERSON,2012,WA,6874.0,8252.576858850067,
112,KING,2006,WA,406362.0,543243.2090173111,250.0
113,KING,2007,WA,425104.0,567918.765457782,258.0
114,KING,2008,WA,450380.0,610069.4502157394,245.0
115,KING,2009,WA,479313.0,627939.3819219688,231.0
116,KING,2010,WA,513477.0,646956.4496016704,238.0
117,KING,2011,WA,527048.0,640517.6623440253,236.0
118,KING,2012,WA,520139.0,611352.6880936313,207.0
119,KITSAP,2006,WA,51458.0,64937.920735265405,14.0
120,KITSAP,2007,WA,57483.0,68981.49720697774,23.0
121,KITSAP,2008,WA,62216.0,76884.70101225322,16.0
122,KITSAP,2009,WA,65305.0,81171.555326553,24.0
123,KITSAP,2010,WA,72654.0,88670.30046041543,19.0
124,KITSAP,2011,WA,75694.0,88422.14283427819,25.0
125,KITSAP,2012,WA,73801.0,87058.06517242755,2.0
126,KITTITAS,2006,WA,5563.0,9093.796404862544,
127,KITTITAS,2007,WA,6014.0,9211.506442500091,
128,KITTITAS,2008,WA,6992.0,10141.651365000116,
129,KITTITAS,2009,WA,7184.0,9828.32902136262,
130,KITTITAS,2010,WA,7837.0,10529.154247500175,
131,KITTITAS,2011,WA,8994.0,11841.14544386268,
132,KITTITAS,2012,WA,9628.0,11998.769467500253,
133,KLICKITAT,2006,WA,1437.0,1997.2756695000057,
134,KLICKITAT,2007,WA,1633.0,2517.7414875000063,
135,KLICKITAT,2008,WA,1856.0,2560.8432188625047,
136,KLICKITAT,2009,WA,2031.0,2843.889525000007,
137,KLICKITAT,2010,WA,1811.0,2624.773950000009,
138,KLICKITAT,2011,WA,1969.0,2797.9731375000124,
139,KLICKITAT,2012,WA,2139.0,3178.6062150000052,
140,LEWIS,2006,WA,20646.0,28295.827616263443,
141,LEWIS,2007,WA,26734.0,35427.502206376535,12.0
142,LEWIS,2008,WA,30067.0,41459.45832682625,11.0
143,LEWIS,2009,WA,33178.0,45848.95375128858,11.0
144,LEWIS,2010,WA,32849.0,42866.022182251116,11.0
145,LEWIS,2011,WA,34007.0,40843.26829181381,17.0
146,LEWIS,2012,WA,34538.0,39861.923939701046,
147,LINCOLN,2006,WA,1699.0,3231.8014952250064,
148,LINCOLN,2007,WA,1990.0,3954.14076750001,
149,LINCOLN,2008,WA,2033.0,4197.673391362511,
150,LINCOLN,2009,WA,2371.0,4805.908162500029,
151,LINCOLN,2010,WA,2395.0,4818.07950000002,
152,LINCOLN,2011,WA,2230.0,4413.150262500014,
153,LINCOLN,2012,WA,1924.0,4614.20193750003,
154,MASON,2006,WA,10519.0,12980.432278500144,
155,MASON,2007,WA,11808.0,14779.235790000277,
156,MASON,2008,WA,13139.0,17268.37042650025,
157,MASON,2009,WA,14789.0,19808.05573908778,
158,MASON,2010,WA,16685.0,22558.23523886285,
159,MASON,2011,WA,18236.0,24603.788362725514,
160,MASON,2012,WA,17993.0,23564.035767262863,14.0
161,OKANOGAN,2006,WA,9157.0,14189.955625500117,
162,OKANOGAN,2007,WA,11423.0,17305.320115500148,
163,OKANOGAN,2008,WA,13351.0,19154.814945225215,
164,OKANOGAN,2009,WA,16117.0,21779.971118400183,
165,OKANOGAN,2010,WA,18117.0,24892.731851813067,
166,OKANOGAN,2011,WA,16214.0,21848.1505690879,
167,OKANOGAN,2012,WA,13379.0,17674.612969312737,
168,PACIFIC,2006,WA,6071.0,9281.652244500034,
169,PACIFIC,2007,WA,7079.0,10519.284087037542,
170,PACIFIC,2008,WA,7568.0,12231.422135662571,
171,PACIFIC,2009,WA,8673.0,16600.360908862596,
172,PACIFIC,2010,WA,9059.0,17796.522787500104,
173,PACIFIC,2011,WA,8831.0,18355.074671362596,
174,PACIFIC,2012,WA,7962.0,16657.715497500027,
175,PEND OREILLE,2006,WA,4759.0,7940.225713500099,
176,PEND OREILLE,2007,WA,5413.0,9200.555025000143,
177,PEND OREILLE,2008,WA,5864.0,9542.37592500019,
178,PEND OREILLE,2009,WA,5567.0,9801.21873750017,
179,PEND OREILLE,2010,WA,4870.0,9262.608862500145,
180,PEND OREILLE,2011,WA,4896.0,8148.0048375001425,
181,PEND OREILLE,2012,WA,4732.0,7784.505052500114,
182,PIERCE,2006,WA,156287.0,222611.0546263825,68.0
183,PIERCE,2007,WA,184141.0,260048.24345894967,125.0
184,PIERCE,2008,WA,189341.0,265018.3287861741,129.0
185,PIERCE,2009,WA,197170.0,274530.85880632396,102.0
186,PIERCE,2010,WA,210953.0,277785.725974714,113.0
187,PIERCE,2011,WA,217258.0,271541.92752133805,101.0
188,PIERCE,2012,WA,212663.0,254441.25555133008,37.0
189,SAN JUAN,2006,WA,1816.0,2633.2235738625054,
190,SAN JUAN,2007,WA,2181.0,3019.123629000013,
191,SAN JUAN,2008,WA,2431.0,3473.4936413625155,
192,SAN JUAN,2009,WA,2872.0,4387.542900000026,
193,SAN JUAN,2010,WA,3344.0,4731.105558862538,
194,SAN JUAN,2011,WA,3895.0,5255.909883862539,
195,SAN JUAN,2012,WA,3484.0,4958.94211545005,
196,SKAGIT,2006,WA,26864.0,34022.111916588896,16.0
197,SKAGIT,2007,WA,32480.0,44947.25388326411,12.0
198,SKAGIT,2008,WA,34302.0,42774.85128761398,1.0
199,SKAGIT,2009,WA,35411.0,45629.59720815128,2.0
200,SKAGIT,2010,WA,37556.0,45562.172512951096,16.0
201,SKAGIT,2011,WA,40272.0,46909.058246363566,15.0
202,SKAGIT,2012,WA,40949.0,45920.52133886319,17.0
203,SKAMANIA,2006,WA,1271.0,2229.414787500006,
204,SKAMANIA,2007,WA,1556.0,2527.1861250000075,
205,SKAMANIA,2008,WA,1790.0,2712.424162500006,
206,SKAMANIA,2009,WA,1827.0,2969.8807500000075,
207,SKAMANIA,2010,WA,1970.0,2999.433112500008,
208,SKAMANIA,2011,WA,1844.0,2855.3370000000123,
209,SKAMANIA,2012,WA,1893.0,3059.767575000005,
210,SNOHOMISH,2006,WA,173292.0,257298.5145212141,97.0
211,SNOHOMISH,2007,WA,192059.0,282215.28971664276,107.0
212,SNOHOMISH,2008,WA,215120.0,309673.09896542196,109.0
213,SNOHOMISH,2009,WA,226913.0,337409.1270539006,125.0
214,SNOHOMISH,2010,WA,246245.0,346468.84557146014,108.0
215,SNOHOMISH,2011,WA,248963.0,328305.6390303729,168.0
