,County,Year,State,QUANTITY,MME,Deaths
458,WALTON,2012,FL,16577.0,32404.67842676286,
459,WASHINGTON,2006,FL,5553.0,7659.031901000099,
460,WASHINGTON,2007,FL,6864.0,9660.023178300129,
461,WASHINGTON,2008,FL,8172.0,11461.81200412512,
462,WASHINGTON,2009,FL,9158.0,13060.632694987646,
463,WASHINGTON,2010,FL,9853.0,14208.243114900131,
464,WASHINGTON,2011,FL,9622.0,13964.081089987638,
465,WASHINGTON,2012,FL,10189.0,15658.135787925181,
466,nan,2006,FL,9.0,2.7243000000000004,
467,nan,2007,FL,7.0,2.1189,
